AL, 93, 2015091206,   , BEST,   0, 102N,  302W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS027,  ,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091212,   , BEST,   0, 102N,  313W,  20, 1013, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS027,  ,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091218,   , BEST,   0, 102N,  322W,  20, 1013, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS027,  ,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091300,   , BEST,   0, 102N,  330W,  20, 1012, LO,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS027,  ,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091306,   , BEST,   0, 102N,  338W,  20, 1012, LO,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS027,  ,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091312,   , BEST,   0, 103N,  347W,  20, 1012, LO,   0,    ,    0,    0,    0,    0, 1015,  200,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 027, SPAWNINVEST, al712015 to al932015, 
AL, 93, 2015091318,   , BEST,   0, 104N,  355W,  25, 1011, LO,   0,    ,    0,    0,    0,    0, 1015,  200,  80,  35,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091400,   , BEST,   0, 106N,  366W,  25, 1011, LO,   0,    ,    0,    0,    0,    0, 1015,  200,  80,  35,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091406,   , BEST,   0, 108N,  378W,  25, 1011, LO,   0,    ,    0,    0,    0,    0, 1015,  200,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091412,   , BEST,   0, 110N,  390W,  20, 1012, LO,   0,    ,    0,    0,    0,    0, 1015,  200,  90,  30,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091418,   , BEST,   0, 112N,  397W,  20, 1012, LO,   0,    ,    0,    0,    0,    0, 1015,  200,  60,  30,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091500,   , BEST,   0, 115N,  403W,  25, 1012, LO,   0,    ,    0,    0,    0,    0, 1015,  200,  60,  30,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091506,   , BEST,   0, 118N,  411W,  25, 1012, LO,   0,    ,    0,    0,    0,    0, 1015,  200,  60,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091512,   , BEST,   0, 120N,  419W,  25, 1012, LO,   0,    ,    0,    0,    0,    0, 1015,  200,  60,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091518,   , BEST,   0, 125N,  423W,  25, 1012, LO,   0,    ,    0,    0,    0,    0, 1015,  200,  60,  35,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091600,   , BEST,   0, 133N,  425W,  25, 1011, LO,   0,    ,    0,    0,    0,    0, 1014,  180,  60,  35,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091606,   , BEST,   0, 140N,  427W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,  180,  80,  35,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
AL, 93, 2015091612,   , BEST,   0, 146N,  430W,  25, 1010, LO,  34, NEQ,    0,    0,    0,    0, 1012,  180,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
